    -19.5004005     16.3628006      0.0000000     88.9460526     91.7885437     90.2685013
    -16.3628006     19.5004005      0.0000000     87.2127151     89.9386673     91.3086700
    -12.7279997     22.0454998      0.0000000     85.5742493     87.6793442     90.8886719
     -8.7064600     23.9207993      0.0000000     84.0722351     85.4101791     89.9437332
     -4.4203801     25.0692997      0.0000000     82.7478180     82.4292450     87.7289429
      0.0000000     25.4559994      0.0000000     81.6418762     79.6032639     83.4826965
      0.0000000     25.0692997     -4.4203901     80.9289246     91.1316833     92.0110092
      4.3532300     24.6884003     -4.4203901     80.0613785     88.9336700     91.1965714
      8.5741901     23.5573997     -4.4203901     79.4880295     87.3468933     89.5973740
     12.5346003     21.7105999     -4.4203901     79.2446594     86.3673248     86.4254761
     16.1142006     19.2042007     -4.4203901     79.3615875     86.2923050     84.9115601
     19.2042007     16.1142006     -4.4203901     79.8602600     86.3031158     87.4436035
     21.7105999     12.5346003     -4.4203901     80.7455750     85.9934998     89.0476685
     23.5573997      8.5741901     -4.4203901     82.0004654     86.0459976     89.6871338
     24.6884003      4.3532300     -4.4203901     83.5799866     86.2875366     90.3735275
     25.0692997     -0.0000011     -4.4203901     85.4138412     89.3276062     93.3707428
     24.6884003     -4.3532300     -4.4203901     87.4153900     94.5400391     97.5306778
     23.5573997     -8.5741901     -4.4203901     89.4960785     97.4292297     99.6842499
     21.7105999    -12.5346003     -4.4203901     91.5738449     98.9164886    100.9778900
     19.2042007    -16.1142006     -4.4203901     93.5789948    100.2308807    102.1793671
     16.1142006    -19.2042007     -4.4203901     95.4546204    101.5184631    103.4443359
     12.5346003    -21.7105999     -4.4203901     97.1501389    103.3597412    105.2457352
      8.5741901    -23.5573997     -4.4203901     98.6232376    105.1042862    106.8056793
      4.3532300    -24.6884003     -4.4203901     99.8348160    106.2962418    107.5541840
     -0.0000022    -25.0692997     -4.4203901    100.7525482    107.0357590    107.7511673
     -4.3532300    -24.6884003     -4.4203901    101.3514786    107.1735458    107.0250397
     -8.5741901    -23.5573997     -4.4203901    101.6163940    106.5762329    105.2269516
    -12.5346003    -21.7105999     -4.4203901    101.5443344    105.2397995    102.4295197
    -16.1142006    -19.2042007     -4.4203901    101.1454086    103.1862793     98.9040298
    -19.2042007    -16.1142006     -4.4203901    100.4416656    100.4435654     96.6167831
    -21.7105999    -12.5346003     -4.4203901     99.4643478     96.5817032     97.5576019
    -23.5573997     -8.5741901     -4.4203901     98.2498550     92.1927109     98.6195068
    -24.6884003     -4.3532300     -4.4203901     96.8390732     93.0437775     99.7882843
    -25.0692997      0.0000003     -4.4203901     95.2739563     96.2543182    100.3412170
    -24.6884003      4.3532300     -4.4203901     93.5950699     97.5290833    100.2151794
    -23.5573997      8.5741901     -4.4203901     91.8424835     98.4225159     99.7435989
    -21.7105999     12.5346003     -4.4203901     90.0567551     98.8604355     98.7617340
    -19.2042007     16.1142006     -4.4203901     88.2773666     98.7207642     97.3962479
    -16.1142006     19.2042007     -4.4203901     86.5451050     97.8914490     95.6962814
    -12.5346003     21.7105999     -4.4203901     84.9020844     96.5892029     94.0892639
     -8.5741901     23.5573997     -4.4203901     83.3903885     94.9224777     92.9252930
     -4.3532300     24.6884003     -4.4203901     82.0523071     93.0696411     92.3376617
      0.0000000     25.0692997     -4.4203901     80.9289246     91.1316833     92.0110092
      0.0000000     23.9207993     -8.7064600     78.7490997     97.6019745     97.9155350
      4.1538100     23.5573997     -8.7064600     77.8208771     96.1085281     96.9658661
      8.1814003     22.4782009     -8.7064600     77.1879883     95.1818695     95.9039764
     11.9603996     20.7159996     -8.7064600     76.8915405     93.8501053     93.7903595
     15.3760004     18.3243999     -8.7064600     76.9679718     92.2906189     91.4509583
     18.3243999     15.3760004     -8.7064600     77.4433212     90.6259766     90.5007858
     20.7159996     11.9603996     -8.7064600     78.3269043     89.8190384     90.9003830
     22.4782009      8.1814003     -8.7064600     79.6012268     89.6960144     90.7426224
     23.5573997      4.1538000     -8.7064600     81.2170410     88.3353882     89.2569733
     23.9207993     -0.0000010     -8.7064600     83.0952072     88.4673920     91.4182816
     23.5573997     -4.1538100     -8.7064600     85.1390457     94.7764740     96.9618759
     22.4782009     -8.1814003     -8.7064600     87.2502365     98.2641983     99.6051712
     20.7159996    -11.9603996     -8.7064600     89.3412094     99.7051010    100.8457642
     18.3243999    -15.3760004     -8.7064600     91.3400040    100.9638901    101.9842529
     15.3760004    -18.3243999     -8.7064600     93.1914215    102.3635178    103.3432617
     11.9603996    -20.7159996     -8.7064600     94.8484650    104.4448700    105.4937134
      8.1814003    -22.4782009     -8.7064600     96.2751236    106.5865173    107.4380417
      4.1538000    -23.5573997     -8.7064600     97.4403381    108.0097427    108.4045563
     -0.0000021    -23.9207993     -8.7064600     98.3185272    108.8868866    108.7624817
     -4.1538100    -23.5573997     -8.7064600     98.8904114    109.2197876    108.4169006
     -8.1814003    -22.4782009     -8.7064600     99.1458588    108.8312302    107.1437607
    -11.9603996    -20.7159996     -8.7064600     99.0844803    107.6698914    104.8432922
    -15.3760004    -18.3243999     -8.7064600     98.7160034    105.9043655    101.8581161
    -18.3243999    -15.3760004     -8.7064600     98.0601273    103.4782562     98.8799667
    -20.7159996    -11.9603996     -8.7064600     97.1420898    100.3953323     98.6401672
    -22.4782009     -8.1814003     -8.7064600     95.9939194     98.0579758    100.5069504
    -23.5573997     -4.1538000     -8.7064600     94.6499634     99.5209656    102.7237015
    -23.9207993      0.0000003     -8.7064600     93.1465759    102.1848221    104.3650665
    -23.5573997      4.1538100     -8.7064600     91.5197601    103.6521530    105.1125488
    -22.4782009      8.1814003     -8.7064600     89.8064499    104.5021362    105.2851791
    -20.7159996     11.9603996     -8.7064600     88.0444565    104.7401810    104.8681335
    -18.3243999     15.3760004     -8.7064600     86.2725601    104.5169830    104.1170654
    -15.3760004     18.3243999     -8.7064600     84.5320816    103.6411438    102.8730774
    -11.9603996     20.7159996     -8.7064600     82.8651657    102.3939819    101.4703064
     -8.1813898     22.4782009     -8.7064600     81.3159332    100.7228470     99.8982162
     -4.1538000     23.5573997     -8.7064600     79.9288330     99.0550995     98.6828842
      0.0000000     23.9207993     -8.7064600     78.7490997     97.6019745     97.9155350
      0.0000000     22.0454998    -12.7279997     74.9232635    100.8917542    101.0631485
      3.8281701     21.7105999    -12.7279997     73.8750610     99.8488388    100.2254257
      7.5400200     20.7159996    -12.7279997     73.1296844     98.6715317     98.9610596
     11.0228004     19.0919991    -12.7279997     72.7376480     97.2735977     97.1850891
     14.1705999     16.8878994    -12.7279997     72.7459030     95.6873779     95.2621460
     16.8878994     14.1705999    -12.7279997     73.1920013     93.6082993     93.4640198
     19.0919991     11.0228004    -12.7279997     74.0908737     92.6591949     93.1085968
     20.7159996      7.5400200    -12.7279997     75.4258041     92.3651276     92.6985016
     21.7105999      3.8281701    -12.7279997     77.1390991     90.3885651     90.0356979
     22.0454998     -0.0000010    -12.7279997     79.1342392     89.1476288     90.2209244
     21.7105999     -3.8281701    -12.7279997     81.2949753     94.2922668     95.7311249
     20.7159996     -7.5400200    -12.7279997     83.5062408     97.7258682     98.5774841
     19.0919991    -11.0228004    -12.7279997     85.6699371     99.0177460     99.6791611
     16.8878994    -14.1705999    -12.7279997     87.7105713    100.1115036    100.6585236
     14.1705999    -16.8878994    -12.7279997     89.5730286    101.5832214    102.1483612
     11.0228004    -19.0919991    -12.7279997     91.2180176    103.9989853    104.6227722
      7.5400200    -20.7159996    -12.7279997     92.6163635    106.4566727    106.9272919
      3.8281701    -21.7105999    -12.7279997     93.7469406    108.1987915    108.3076401
     -0.0000019    -22.0454998    -12.7279997     94.5937729    109.2617493    108.9574966
     -3.8281701    -21.7105999    -12.7279997     95.1455841    109.7440338    108.9741745
     -7.5400200    -20.7159996    -12.7279997     95.3982162    109.6656036    108.3969040
    -11.0228004    -19.0919991    -12.7279997     95.3542099    108.8605194    107.0942230
    -14.1705999    -16.8878994    -12.7279997     95.0231857    107.5247650    105.3958740
    -16.8878994    -14.1705999    -12.7279997     94.4201813    105.8333893    103.8285065
    -19.0919991    -11.0228004    -12.7279997     93.5663300    104.1639099    103.2989197
    -20.7159996     -7.5400200    -12.7279997     92.4857025    103.4161530    104.0986557
    -21.7105999     -3.8281701    -12.7279997     91.2053146    104.2533951    105.5458069
    -22.0454998      0.0000003    -12.7279997     89.7551651    105.7391815    106.8510437
    -21.7105999      3.8281701    -12.7279997     88.1654358    106.7993698    107.5858231
    -20.7159996      7.5400200    -12.7279997     86.4686050    107.3019104    107.7462616
    -19.0919991     11.0228004    -12.7279997     84.7003098    107.2906952    107.3912964
    -16.8878994     14.1705999    -12.7279997     82.8986130    106.9316711    106.7481537
    -14.1705999     16.8878994    -12.7279997     81.1043930    106.0419769    105.6672668
    -11.0228004     19.0919991    -12.7279997     79.3617325    104.8701859    104.4187775
     -7.5400100     20.7159996    -12.7279997     77.7173691    103.4255524    103.0362930
     -3.8281600     21.7105999    -12.7279997     76.2211227    102.0133591    101.8576431
      0.0000000     22.0454998    -12.7279997     74.9232635    100.8917542    101.0631485
      0.0000000     19.5004005    -16.3628006     69.0285187    102.9507751    103.0340500
      3.3862100     19.2042007    -16.3628006     67.7686539    102.0094757    102.1600800
      6.6695399     18.3243999    -16.3628006     66.8305054    100.5692673    100.6692429
      9.7502098     16.8878994    -16.3628006     66.2831345     99.0930023     99.0203781
     12.5346003     14.9382000    -16.3628006     66.1909332     97.8659744     97.6897888
     14.9382000     12.5346003    -16.3628006     66.6085129     96.2322617     96.2005081
     16.8878994      9.7502098    -16.3628006     67.5659790     94.6639023     94.8863602
     18.3243999      6.6695399    -16.3628006     69.0475464     93.3560638     93.4902573
     19.2042007      3.3862100    -16.3628006     70.9776382     91.4381180     91.0749969
     19.5004005     -0.0000009    -16.3628006     73.2267609     90.4020691     90.4398117
     19.2042007     -3.3862100    -16.3628006     75.6429062     93.0245972     93.7919693
     18.3243999     -6.6695399    -16.3628006     78.0829163     95.8783951     96.4551468
     16.8878994     -9.7502098    -16.3628006     80.4335861     96.7443161     97.1787720
     14.9382000    -12.5346003    -16.3628006     82.6150742     97.4167099     97.7319489
     12.5346003    -14.9382000    -16.3628006     84.5744934     99.1955643     99.5964813
      9.7502098    -16.8878994    -16.3628006     86.2797775    102.1219254    102.5587006
      6.6695399    -18.3243999    -16.3628006     87.7107773    104.9900818    105.3007050
      3.3862100    -19.2042007    -16.3628006     88.8561554    107.1612549    107.2109833
     -0.0000017    -19.5004005    -16.3628006     89.7095566    108.6069031    108.3696289
     -3.3862100    -19.2042007    -16.3628006     90.2687378    109.3413086    108.8031006
     -6.6695399    -18.3243999    -16.3628006     90.5354004    109.5499115    108.7565155
     -9.7502098    -16.8878994    -16.3628006     90.5145493    109.2706375    108.2997055
    -12.5346003    -14.9382000    -16.3628006     90.2151794    108.5661316    107.5525513
    -14.9382000    -12.5346003    -16.3628006     89.6499939    107.6097488    106.7786331
    -16.8878994     -9.7502098    -16.3628006     88.8343201    106.7662964    106.4077988
    -18.3243999     -6.6695399    -16.3628006     87.7862930    106.5510025    106.7632751
    -19.2042007     -3.3862100    -16.3628006     86.5262527    107.0329437    107.5578842
    -19.5004005      0.0000002    -16.3628006     85.0774460    107.8487778    108.3835907
    -19.2042007      3.3862100    -16.3628006     83.4647827    108.4068375    108.8237762
    -18.3243999      6.6695399    -16.3628006     81.7167587    108.5368118    108.7902832
    -16.8878994      9.7502098    -16.3628006     79.8668976    108.3119888    108.3864212
    -14.9382000     12.5346003    -16.3628006     77.9515686    107.8200150    107.7409058
    -12.5346003     14.9382000    -16.3628006     76.0124130    106.9702911    106.7895966
     -9.7502098     16.8878994    -16.3628006     74.0964661    105.8682938    105.6502457
     -6.6695299     18.3243999    -16.3628006     72.2550507    104.7034760    104.5289688
     -3.3862100     19.2042007    -16.3628006     70.5447006    103.6359634    103.5812607
      0.0000000     19.5004005    -16.3628006     69.0285187    102.9507751    103.0340500
      0.0000000     16.3628006    -19.5004005     60.2224922    104.0108566    104.0401306
      2.8413701     16.1142006    -19.5004005     58.5873260    103.2351761    103.2806854
      5.5964098     15.3760004    -19.5004005     57.3238411    101.8137589    101.8361816
      8.1814003     14.1705999    -19.5004005     56.5171089    100.1983414    100.1656342
     10.5178003     12.5346003    -19.5004005     56.2642059     98.9704895     98.9166641
     12.5346003     10.5178003    -19.5004005     56.6609116     97.8109360     97.8168564
     14.1705999      8.1814003    -19.5004005     57.7572556     96.5778351     96.6518784
     15.3760004      5.5964098    -19.5004005     59.5593529     94.7795105     94.8079758
     16.1142006      2.8413701    -19.5004005     61.9507790     93.1268387     92.9792175
     16.3628006     -0.0000007    -19.5004005     64.7187653     92.3485641     92.2607727
     16.1142006     -2.8413701    -19.5004005     67.6386490     92.8021851     93.0241776
     15.3760004     -5.5964098    -19.5004005     70.5198898     93.2776184     93.6294098
     14.1705999     -8.1814003    -19.5004005     73.2336426     93.4030991     93.6695557
     12.5346003    -10.5178003    -19.5004005     75.7012482     93.6429443     93.8372116
     10.5178003    -12.5346003    -19.5004005     77.8791885     95.8059158     96.1347809
      8.1814003    -14.1705999    -19.5004005     79.7470093     99.2229843     99.6095734
      5.5964098    -15.3760004    -19.5004005     81.2965927    102.4258957    102.6833191
      2.8413701    -16.1142006    -19.5004005     82.5273514    105.0396118    105.1147690
     -0.0000014    -16.3628006    -19.5004005     83.4425659    106.9969025    106.8831177
     -2.8413701    -16.1142006    -19.5004005     84.0479279    108.1597290    107.8736877
     -5.5964098    -15.3760004    -19.5004005     84.3500748    108.7525635    108.3339767
     -8.1814003    -14.1705999    -19.5004005     84.3571930    108.9269485    108.4384995
    -10.5178003    -12.5346003    -19.5004005     84.0783997    108.8038254    108.3312836
    -12.5346003    -10.5178003    -19.5004005     83.5240402    108.4668961    108.1035156
    -14.1705999     -8.1814003    -19.5004005     82.7056656    108.1788712    108.0117416
    -15.3760004     -5.5964098    -19.5004005     81.6358490    108.1414490    108.1897888
    -16.1142006     -2.8413701    -19.5004005     80.3296280    108.4238968    108.6144562
    -16.3628006      0.0000002    -19.5004005     78.8033218    108.7888947    109.0183792
    -16.1142006      2.8413701    -19.5004005     77.0767441    108.9402161    109.1405563
    -15.3760004      5.5964098    -19.5004005     75.1731186    108.8090591    108.9430771
    -14.1705999      8.1814003    -19.5004005     73.1212158    108.3912430    108.4438934
    -12.5346003     10.5178003    -19.5004005     70.9562149    107.8147507    107.7940674
    -10.5178003     12.5346003    -19.5004005     68.7205505    107.0122375    106.9416962
     -8.1814003     14.1705999    -19.5004005     66.4638672    106.0731583    105.9858322
     -5.5963998     15.3760004    -19.5004005     64.2474899    105.1062241    105.0394440
     -2.8413701     16.1142006    -19.5004005     62.1396484    104.4943695    104.4775543
      0.0000000     16.3628006    -19.5004005     60.2224922    104.0108566    104.0401306
      0.0000000     12.7279997    -22.0454998     46.8052826    104.1666031    104.1720428
      2.2101901     12.5346003    -22.0454998     44.4277267    103.4178925    103.4266052
      4.3532300     11.9603996    -22.0454998     42.5276260    102.3755035    102.3786316
      6.3639998     11.0228004    -22.0454998     41.2245178    101.0699921    101.0638199
      8.1814003      9.7502098    -22.0454998     40.6463661     99.7003708     99.6929779
      9.7502098      8.1814003    -22.0454998     40.9851761     98.5617294     98.5664673
     11.0228004      6.3639998    -22.0454998     42.3899269     97.4958649     97.5082855
     11.9603996      4.3532300    -22.0454998     44.9493484     96.3671265     96.3630219
     12.5346003      2.2101901    -22.0454998     48.4533463     95.4141006     95.3851929
     12.7279997     -0.0000006    -22.0454998     52.3877144     94.4274673     94.4163742
     12.5346003     -2.2101901    -22.0454998     56.3318329     92.8633423     92.9320221
     11.9603996     -4.3532300    -22.0454998     60.0307503     91.1913910     91.3321381
     11.0228004     -6.3639998    -22.0454998     63.3733292     90.4218979     90.4890518
      9.7502098     -8.1814003    -22.0454998     66.3190536     90.7912979     90.8097153
      8.1814003     -9.7502098    -22.0454998     68.8595734     93.2822189     93.4672012
      6.3639998    -11.0228004    -22.0454998     71.0020905     96.4470749     96.7118225
      4.3532300    -11.9603996    -22.0454998     72.7591782     99.3230057     99.5353622
      2.2101901    -12.5346003    -22.0454998     74.1465149    102.1637344    102.2544250
     -0.0000011    -12.7279997    -22.0454998     75.1783752    104.5020065    104.4773865
     -2.2101901    -12.5346003    -22.0454998     75.8684845    106.0709381    105.9542007
     -4.3532300    -11.9603996    -22.0454998     76.2289352    107.1255341    106.9446640
     -6.3639998    -11.0228004    -22.0454998     76.2706375    107.7167282    107.5045319
     -8.1814003     -9.7502098    -22.0454998     76.0026627    108.0280457    107.8241730
     -9.7502098     -8.1814003    -22.0454998     75.4342194    108.1937714    108.0361252
    -11.0228004     -6.3639998    -22.0454998     74.5726013    108.2476425    108.1624146
    -11.9603996     -4.3532300    -22.0454998     73.4252014    108.3328705    108.3244476
    -12.5346003     -2.2101901    -22.0454998     72.0002594    108.4459991    108.4960632
    -12.7279997      0.0000002    -22.0454998     70.3050995    108.4994202    108.5772095
    -12.5346003      2.2101901    -22.0454998     68.3497314    108.3867340    108.4656296
    -11.9603996      4.3532300    -22.0454998     66.1478882    108.0888901    108.1495667
    -11.0228004      6.3639998    -22.0454998     63.7159882    107.5943375    107.6269531
     -9.7502098      8.1814003    -22.0454998     61.0803986    106.9713745    106.9757385
     -8.1814003      9.7502098    -22.0454998     58.2752533    106.2672958    106.2511444
     -6.3639998     11.0228004    -22.0454998     55.3535423    105.5514450    105.5274658
     -4.3532300     11.9603996    -22.0454998     52.3955078    104.9682999    104.9498978
     -2.2101901     12.5346003    -22.0454998     49.5059586    104.6243439    104.6189194
      0.0000000     12.7279997    -22.0454998     46.8052826    104.1666031    104.1720428
      0.0000000      8.7064600    -23.9207993     24.5398560    103.3299103    103.3299255
      1.5118600      8.5741901    -23.9207993     20.2499466    102.6906891    102.6912308
      2.9777901      8.1814003    -23.9207993     17.2523651    101.9340515    101.9342880
      4.3532300      7.5400200    -23.9207993     14.7959976    101.0229492    101.0226669
      5.5964098      6.6695399    -23.9207993     13.3843689     99.9837646     99.9835358
      6.6695399      5.5964098    -23.9207993     12.8203049     98.9079361     98.9082336
      7.5400200      4.3532300    -23.9207993     13.4211884     97.7973709     97.7975311
      8.1814003      2.9777901    -23.9207993     18.8623657     96.6999130     96.6989288
      8.5741901      1.5118600    -23.9207993     27.2161560     95.5426025     95.5424652
      8.7064600     -0.0000004    -23.9207993     34.5259132     94.2534256     94.2596893
      8.5741901     -1.5118600    -23.9207993     40.6076279     92.9707718     92.9848099
      8.1814003     -2.9777901    -23.9207993     45.7064247     92.2286148     92.2338104
      7.5400200     -4.3532300    -23.9207993     49.9886131     91.5529709     91.5311661
      6.6695399     -5.5964098    -23.9207993     53.5935249     91.3410187     91.3173752
      5.5964098     -6.6695399    -23.9207993     56.6071930     92.5471497     92.5919113
      4.3532300     -7.5400200    -23.9207993     59.0982246     94.5863419     94.6889572
      2.9777901     -8.1814003    -23.9207993     61.1163101     97.1136398     97.2120895
      1.5118600     -8.5741901    -23.9207993     62.7003059     99.5488663     99.6069870
     -0.0000008     -8.7064600    -23.9207993     63.8795204    101.6826553    101.6942978
     -1.5118600     -8.5741901    -23.9207993     64.6764679    103.3310318    103.3037567
     -2.9777901     -8.1814003    -23.9207993     65.1094894    104.5761871    104.5212936
     -4.3532300     -7.5400200    -23.9207993     65.1905823    105.4701462    105.4014130
     -5.5964098     -6.6695399    -23.9207993     64.9302521    106.1058197    106.0362473
     -6.6695399     -5.5964098    -23.9207993     64.3329086    106.4709473    106.4118118
     -7.5400200     -4.3532300    -23.9207993     63.4022980    106.6983032    106.6578598
     -8.1814003     -2.9777901    -23.9207993     62.1342659    106.8329468    106.8142319
     -8.5741901     -1.5118600    -23.9207993     60.5282898    106.8315125    106.8320465
     -8.7064600      0.0000001    -23.9207993     58.5734406    106.7248077    106.7385941
     -8.5741901      1.5118600    -23.9207993     56.2577095    106.5127869    106.5323181
     -8.1814003      2.9777901    -23.9207993     53.5618095    106.2227936    106.2414703
     -7.5400200      4.3532300    -23.9207993     50.4785385    105.8115768    105.8251953
     -6.6695399      5.5964098    -23.9207993     46.9782181    105.3272629    105.3342590
     -5.5964098      6.6695399    -23.9207993     43.0617828    104.8375854    104.8388824
     -4.3532300      7.5400200    -23.9207993     38.7314644    104.4702759    104.4683990
     -2.9777801      8.1814003    -23.9207993     34.0794601    104.1224442    104.1200943
     -1.5118600      8.5741901    -23.9207993     29.2114258    103.7667999    103.7655487
      0.0000000      8.7064600    -23.9207993     24.5398560    103.3299103    103.3299255
      0.0000000      4.4203901    -25.0692997      0.8534393    101.6508484    101.6508560
      0.7675920      4.3532300    -25.0692997      0.5608673    101.1867828    101.1867752
      1.5118600      4.1538000    -25.0692997      0.7348938    100.7171249    100.7171249
      2.2101901      3.8281701    -25.0692997      1.6685028    100.1299286    100.1299362
      2.8413701      3.3862100    -25.0692997     -0.3720551     99.5070648     99.5070724
      3.3862100      2.8413701    -25.0692997     -0.2818146     98.8618317     98.8618164
      3.8281701      2.2101901    -25.0692997      1.4212646     98.2015839     98.2015381
      4.1538000      1.5118600    -25.0692997      5.3473206     97.5812225     97.5811005
      4.3532300      0.7675920    -25.0692997     11.7537994     97.0017242     97.0013733
      4.4203901     -0.0000002    -25.0692997     18.2054443     96.2437210     96.2429276
      4.3532300     -0.7675920    -25.0692997     24.2383728     95.5434265     95.5418320
      4.1538000     -1.5118600    -25.0692997     29.3028870     95.0385284     95.0364075
      3.8281701     -2.2101901    -25.0692997     33.6408234     94.5892105     94.5881348
      3.3862100     -2.8413701    -25.0692997     37.2757568     94.6316605     94.6348190
      2.8413701     -3.3862100    -25.0692997     40.3264427     94.9574890     94.9673462
      2.2101901     -3.8281701    -25.0692997     42.8499451     95.8826141     95.8981857
      1.5118600     -4.1538000    -25.0692997     44.8964958     96.9713974     96.9880981
      0.7675910     -4.3532300    -25.0692997     46.5115967     98.1530838     98.1663284
     -0.0000004     -4.4203901    -25.0692997     47.7156906     99.2893600     99.2960052
     -0.7675920     -4.3532300    -25.0692997     48.5446091    100.3904572    100.3897934
     -1.5118600     -4.1538000    -25.0692997     49.0016785    101.2350693    101.2279968
     -2.2101901     -3.8281701    -25.0692997     49.1060715    101.9839630    101.9723663
     -2.8413701     -3.3862100    -25.0692997     48.8575821    102.5725403    102.5585251
     -3.3862100     -2.8413701    -25.0692997     48.2567673    103.0269012    103.0128250
     -3.8281701     -2.2101901    -25.0692997     47.3042908    103.3188553    103.3063278
     -4.1538000     -1.5118600    -25.0692997     45.9792519    103.5337830    103.5240173
     -4.3532300     -0.7675920    -25.0692997     44.2828522    103.6337585    103.6271362
     -4.4203901      0.0000001    -25.0692997     42.1573105    103.6175690    103.6138306
     -4.3532300      0.7675920    -25.0692997     39.5948563    103.5427551    103.5412903
     -4.1538000      1.5118600    -25.0692997     36.4984436    103.4900818    103.4900513
     -3.8281701      2.2101901    -25.0692997     32.8204117    103.2591476    103.2597733
     -3.3862100      2.8413701    -25.0692997     28.4063721    103.0694275    103.0701675
     -2.8413701      3.3862100    -25.0692997     23.2722397    102.8469086    102.8475037
     -2.2101901      3.8281701    -25.0692997     17.0201492    102.6102448    102.6105881
     -1.5118600      4.1538000    -25.0692997     10.1610489    102.3695374    102.3697052
     -0.7675910      4.3532300    -25.0692997      2.1868591    102.0581818    102.0582352
      0.0000000      4.4203901    -25.0692997      0.8534393    101.6508484    101.6508560
      0.0000000     -0.0000011    -25.4559994     22.6330872     99.6814957     99.6815567
     -0.0000002     -0.0000011    -25.4559994     22.6336365     99.6814957     99.6815567
     -0.0000004     -0.0000010    -25.4559994     22.6326294     99.6817551     99.6818161
     -0.0000006     -0.0000010    -25.4559994     22.6319656     99.6817780     99.6818390
     -0.0000007     -0.0000009    -25.4559994     22.6317978     99.6817780     99.6818390
     -0.0000009     -0.0000007    -25.4559994     22.6345215     99.6819000     99.6819611
     -0.0000010     -0.0000006    -25.4559994     22.6329956     99.6818924     99.6819611
     -0.0000010     -0.0000004    -25.4559994     22.6324615     99.6819000     99.6819611
     -0.0000011     -0.0000002    -25.4559994     22.6325912     99.6819000     99.6819611
     -0.0000011      0.0000000    -25.4559994     22.6334763     99.6819000     99.6819687
     -0.0000011      0.0000002    -25.4559994     22.6334229     99.6819000     99.6819611
     -0.0000010      0.0000004    -25.4559994     22.6338959     99.6819000     99.6819611
     -0.0000010      0.0000006    -25.4559994     22.6340485     99.6819000     99.6819687
     -0.0000009      0.0000007    -25.4559994     22.6341629     99.6817017     99.6817703
     -0.0000007      0.0000009    -25.4559994     22.6320724     99.6817856     99.6818466
     -0.0000006      0.0000010    -25.4559994     22.6345520     99.6817856     99.6818466
     -0.0000004      0.0000010    -25.4559994     22.6334305     99.6817856     99.6818466
     -0.0000002      0.0000011    -25.4559994     22.6329803     99.6817017     99.6817627
      0.0000000      0.0000011    -25.4559994     22.6328583     99.6817017     99.6817627
      0.0000002      0.0000011    -25.4559994     22.6344986     99.6817017     99.6817627
      0.0000004      0.0000010    -25.4559994     22.6350708     99.6814880     99.6815567
      0.0000006      0.0000010    -25.4559994     22.6352158     99.6814880     99.6815491
      0.0000007      0.0000009    -25.4559994     22.6356430     99.6814880     99.6815567
      0.0000009      0.0000007    -25.4559994     22.6346893     99.6815109     99.6815720
      0.0000010      0.0000006    -25.4559994     22.6354675     99.6815033     99.6815643
      0.0000010      0.0000004    -25.4559994     22.6361694     99.6814957     99.6815567
      0.0000011      0.0000002    -25.4559994     22.6350708     99.6815109     99.6815796
